day,month,year,continentExp,Country,cases,deaths,Doses administered per 100 people,Total doses administered,% of population vaccinated
12,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
11,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
10,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
9,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
8,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
7,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
6,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
5,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
4,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
3,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
2,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
1,2,2020,Europe,Netherlands,0,0,208,36104942,74.0
31,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
30,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
29,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
28,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
27,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
26,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
25,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
24,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
23,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
22,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
21,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
20,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
19,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
18,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
17,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
16,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
15,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
14,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
13,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
12,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
11,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
10,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
9,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
8,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
7,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
6,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
5,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
4,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
3,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
2,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
1,1,2020,Europe,Netherlands,0,0,208,36104942,74.0
31,12,2019,Europe,Netherlands,0,0,208,36104942,74.0
14,12,2020,America,Nicaragua,0,0,186,12144072,94.0
13,12,2020,America,Nicaragua,0,0,186,12144072,94.0
12,12,2020,America,Nicaragua,0,0,186,12144072,94.0
11,12,2020,America,Nicaragua,0,0,186,12144072,94.0
10,12,2020,America,Nicaragua,0,0,186,12144072,94.0
9,12,2020,America,Nicaragua,49,1,186,12144072,94.0
8,12,2020,America,Nicaragua,0,0,186,12144072,94.0
7,12,2020,America,Nicaragua,0,0,186,12144072,94.0
6,12,2020,America,Nicaragua,0,0,186,12144072,94.0
5,12,2020,America,Nicaragua,0,0,186,12144072,94.0
4,12,2020,America,Nicaragua,0,0,186,12144072,94.0
3,12,2020,America,Nicaragua,0,0,186,12144072,94.0
2,12,2020,America,Nicaragua,54,1,186,12144072,94.0
1,12,2020,America,Nicaragua,0,0,186,12144072,94.0
30,11,2020,America,Nicaragua,0,0,186,12144072,94.0
29,11,2020,America,Nicaragua,0,0,186,12144072,94.0
28,11,2020,America,Nicaragua,0,0,186,12144072,94.0
27,11,2020,America,Nicaragua,0,0,186,12144072,94.0
26,11,2020,America,Nicaragua,0,0,186,12144072,94.0
25,11,2020,America,Nicaragua,59,1,186,12144072,94.0
24,11,2020,America,Nicaragua,0,0,186,12144072,94.0
23,11,2020,America,Nicaragua,0,0,186,12144072,94.0
22,11,2020,America,Nicaragua,64,0,186,12144072,94.0
21,11,2020,America,Nicaragua,0,0,186,12144072,94.0
20,11,2020,America,Nicaragua,0,0,186,12144072,94.0
19,11,2020,America,Nicaragua,0,0,186,12144072,94.0
18,11,2020,America,Nicaragua,0,1,186,12144072,94.0
17,11,2020,America,Nicaragua,0,0,186,12144072,94.0
16,11,2020,America,Nicaragua,0,0,186,12144072,94.0
15,11,2020,America,Nicaragua,0,0,186,12144072,94.0
14,11,2020,America,Nicaragua,0,0,186,12144072,94.0
13,11,2020,America,Nicaragua,0,0,186,12144072,94.0
12,11,2020,America,Nicaragua,70,1,186,12144072,94.0
11,11,2020,America,Nicaragua,0,0,186,12144072,94.0
10,11,2020,America,Nicaragua,0,0,186,12144072,94.0
9,11,2020,America,Nicaragua,0,0,186,12144072,94.0
8,11,2020,America,Nicaragua,0,0,186,12144072,94.0
7,11,2020,America,Nicaragua,0,0,186,12144072,94.0
6,11,2020,America,Nicaragua,77,1,186,12144072,94.0
5,11,2020,America,Nicaragua,0,0,186,12144072,94.0
4,11,2020,America,Nicaragua,0,0,186,12144072,94.0
3,11,2020,America,Nicaragua,0,0,186,12144072,94.0
2,11,2020,America,Nicaragua,0,0,186,12144072,94.0
1,11,2020,America,Nicaragua,0,0,186,12144072,94.0
31,10,2020,America,Nicaragua,0,0,186,12144072,94.0
30,10,2020,America,Nicaragua,0,0,186,12144072,94.0
29,10,2020,America,Nicaragua,0,0,186,12144072,94.0
28,10,2020,America,Nicaragua,80,1,186,12144072,94.0
27,10,2020,America,Nicaragua,0,0,186,12144072,94.0
26,10,2020,America,Nicaragua,0,0,186,12144072,94.0
25,10,2020,America,Nicaragua,0,0,186,12144072,94.0
24,10,2020,America,Nicaragua,0,0,186,12144072,94.0
23,10,2020,America,Nicaragua,0,0,186,12144072,94.0
22,10,2020,America,Nicaragua,0,0,186,12144072,94.0
21,10,2020,America,Nicaragua,81,1,186,12144072,94.0
20,10,2020,America,Nicaragua,0,0,186,12144072,94.0
19,10,2020,America,Nicaragua,0,0,186,12144072,94.0
18,10,2020,America,Nicaragua,0,0,186,12144072,94.0
17,10,2020,America,Nicaragua,0,0,186,12144072,94.0
16,10,2020,America,Nicaragua,0,0,186,12144072,94.0
15,10,2020,America,Nicaragua,0,0,186,12144072,94.0
14,10,2020,America,Nicaragua,89,1,186,12144072,94.0
13,10,2020,America,Nicaragua,0,0,186,12144072,94.0
12,10,2020,America,Nicaragua,0,0,186,12144072,94.0
11,10,2020,America,Nicaragua,0,0,186,12144072,94.0
10,10,2020,America,Nicaragua,0,0,186,12144072,94.0
9,10,2020,America,Nicaragua,0,0,186,12144072,94.0
8,10,2020,America,Nicaragua,0,0,186,12144072,94.0
7,10,2020,America,Nicaragua,94,2,186,12144072,94.0
6,10,2020,America,Nicaragua,0,0,186,12144072,94.0
5,10,2020,America,Nicaragua,0,0,186,12144072,94.0
4,10,2020,America,Nicaragua,0,0,186,12144072,94.0
3,10,2020,America,Nicaragua,0,0,186,12144072,94.0
2,10,2020,America,Nicaragua,0,0,186,12144072,94.0
1,10,2020,America,Nicaragua,0,0,186,12144072,94.0
30,9,2020,America,Nicaragua,97,2,186,12144072,94.0
29,9,2020,America,Nicaragua,0,0,186,12144072,94.0
28,9,2020,America,Nicaragua,0,0,186,12144072,94.0
27,9,2020,America,Nicaragua,0,0,186,12144072,94.0
26,9,2020,America,Nicaragua,0,0,186,12144072,94.0
25,9,2020,America,Nicaragua,0,0,186,12144072,94.0
24,9,2020,America,Nicaragua,0,0,186,12144072,94.0
23,9,2020,America,Nicaragua,112,2,186,12144072,94.0
22,9,2020,America,Nicaragua,0,0,186,12144072,94.0
21,9,2020,America,Nicaragua,0,0,186,12144072,94.0
20,9,2020,America,Nicaragua,0,0,186,12144072,94.0
19,9,2020,America,Nicaragua,0,0,186,12144072,94.0
18,9,2020,America,Nicaragua,0,0,186,12144072,94.0
17,9,2020,America,Nicaragua,0,0,186,12144072,94.0
16,9,2020,America,Nicaragua,143,3,186,12144072,94.0
15,9,2020,America,Nicaragua,0,0,186,12144072,94.0
14,9,2020,America,Nicaragua,0,0,186,12144072,94.0
13,9,2020,America,Nicaragua,0,0,186,12144072,94.0
12,9,2020,America,Nicaragua,0,0,186,12144072,94.0
11,9,2020,America,Nicaragua,0,0,186,12144072,94.0
10,9,2020,America,Nicaragua,0,0,186,12144072,94.0
9,9,2020,America,Nicaragua,150,3,186,12144072,94.0
8,9,2020,America,Nicaragua,0,0,186,12144072,94.0
7,9,2020,America,Nicaragua,0,0,186,12144072,94.0
6,9,2020,America,Nicaragua,0,0,186,12144072,94.0
5,9,2020,America,Nicaragua,0,0,186,12144072,94.0
4,9,2020,America,Nicaragua,0,0,186,12144072,94.0
3,9,2020,America,Nicaragua,0,0,186,12144072,94.0
2,9,2020,America,Nicaragua,174,4,186,12144072,94.0
1,9,2020,America,Nicaragua,0,0,186,12144072,94.0
31,8,2020,America,Nicaragua,0,0,186,12144072,94.0
30,8,2020,America,Nicaragua,0,0,186,12144072,94.0
29,8,2020,America,Nicaragua,0,0,186,12144072,94.0
28,8,2020,America,Nicaragua,0,0,186,12144072,94.0
27,8,2020,America,Nicaragua,0,0,186,12144072,94.0
26,8,2020,America,Nicaragua,183,4,186,12144072,94.0
25,8,2020,America,Nicaragua,0,0,186,12144072,94.0
24,8,2020,America,Nicaragua,0,0,186,12144072,94.0
23,8,2020,America,Nicaragua,0,0,186,12144072,94.0
22,8,2020,America,Nicaragua,0,0,186,12144072,94.0
21,8,2020,America,Nicaragua,0,0,186,12144072,94.0
20,8,2020,America,Nicaragua,0,0,186,12144072,94.0
19,8,2020,America,Nicaragua,196,5,186,12144072,94.0
18,8,2020,America,Nicaragua,0,0,186,12144072,94.0
17,8,2020,America,Nicaragua,0,0,186,12144072,94.0
16,8,2020,America,Nicaragua,0,0,186,12144072,94.0
15,8,2020,America,Nicaragua,0,0,186,12144072,94.0
14,8,2020,America,Nicaragua,0,0,186,12144072,94.0
13,8,2020,America,Nicaragua,0,0,186,12144072,94.0
12,8,2020,America,Nicaragua,213,5,186,12144072,94.0
11,8,2020,America,Nicaragua,0,0,186,12144072,94.0
10,8,2020,America,Nicaragua,0,0,186,12144072,94.0
9,8,2020,America,Nicaragua,0,0,186,12144072,94.0
8,8,2020,America,Nicaragua,0,0,186,12144072,94.0
7,8,2020,America,Nicaragua,0,0,186,12144072,94.0
6,8,2020,America,Nicaragua,0,0,186,12144072,94.0
5,8,2020,America,Nicaragua,230,7,186,12144072,94.0
4,8,2020,America,Nicaragua,0,0,186,12144072,94.0
3,8,2020,America,Nicaragua,0,0,186,12144072,94.0
2,8,2020,America,Nicaragua,0,0,186,12144072,94.0
1,8,2020,America,Nicaragua,0,0,186,12144072,94.0
31,7,2020,America,Nicaragua,0,0,186,12144072,94.0
30,7,2020,America,Nicaragua,0,0,186,12144072,94.0
29,7,2020,America,Nicaragua,233,8,186,12144072,94.0
28,7,2020,America,Nicaragua,0,0,186,12144072,94.0
27,7,2020,America,Nicaragua,0,0,186,12144072,94.0
26,7,2020,America,Nicaragua,0,0,186,12144072,94.0
25,7,2020,America,Nicaragua,0,0,186,12144072,94.0
24,7,2020,America,Nicaragua,0,0,186,12144072,94.0
23,7,2020,America,Nicaragua,0,0,186,12144072,94.0
22,7,2020,America,Nicaragua,292,9,186,12144072,94.0
21,7,2020,America,Nicaragua,0,0,186,12144072,94.0
20,7,2020,America,Nicaragua,0,0,186,12144072,94.0
19,7,2020,America,Nicaragua,0,0,186,12144072,94.0
18,7,2020,America,Nicaragua,0,0,186,12144072,94.0
17,7,2020,America,Nicaragua,0,0,186,12144072,94.0
16,7,2020,America,Nicaragua,0,0,186,12144072,94.0
15,7,2020,America,Nicaragua,301,8,186,12144072,94.0
14,7,2020,America,Nicaragua,0,0,186,12144072,94.0
13,7,2020,America,Nicaragua,0,0,186,12144072,94.0
12,7,2020,America,Nicaragua,0,0,186,12144072,94.0
11,7,2020,America,Nicaragua,0,0,186,12144072,94.0
10,7,2020,America,Nicaragua,0,0,186,12144072,94.0
9,7,2020,America,Nicaragua,0,0,186,12144072,94.0
8,7,2020,America,Nicaragua,327,8,186,12144072,94.0
7,7,2020,America,Nicaragua,0,0,186,12144072,94.0
6,7,2020,America,Nicaragua,0,0,186,12144072,94.0
5,7,2020,America,Nicaragua,0,0,186,12144072,94.0
4,7,2020,America,Nicaragua,0,0,186,12144072,94.0
3,7,2020,America,Nicaragua,0,0,186,12144072,94.0
2,7,2020,America,Nicaragua,0,0,186,12144072,94.0
1,7,2020,America,Nicaragua,349,9,186,12144072,94.0
30,6,2020,America,Nicaragua,0,0,186,12144072,94.0
29,6,2020,America,Nicaragua,0,0,186,12144072,94.0
28,6,2020,America,Nicaragua,0,0,186,12144072,94.0
27,6,2020,America,Nicaragua,0,0,186,12144072,94.0
26,6,2020,America,Nicaragua,0,0,186,12144072,94.0
25,6,2020,America,Nicaragua,0,0,186,12144072,94.0
24,6,2020,America,Nicaragua,156,10,186,12144072,94.0
23,6,2020,America,Nicaragua,0,0,186,12144072,94.0
22,6,2020,America,Nicaragua,0,0,186,12144072,94.0
21,6,2020,America,Nicaragua,0,0,186,12144072,94.0
20,6,2020,America,Nicaragua,0,0,186,12144072,94.0
19,6,2020,America,Nicaragua,0,0,186,12144072,94.0
18,6,2020,America,Nicaragua,191,0,186,12144072,94.0
17,6,2020,America,Nicaragua,168,9,186,12144072,94.0
16,6,2020,America,Nicaragua,0,0,186,12144072,94.0
15,6,2020,America,Nicaragua,0,0,186,12144072,94.0
14,6,2020,America,Nicaragua,0,0,186,12144072,94.0
13,6,2020,America,Nicaragua,191,0,186,12144072,94.0
12,6,2020,America,Nicaragua,0,0,186,12144072,94.0
11,6,2020,America,Nicaragua,155,9,186,12144072,94.0
10,6,2020,America,Nicaragua,0,0,186,12144072,94.0
9,6,2020,America,Nicaragua,0,0,186,12144072,94.0
8,6,2020,America,Nicaragua,0,0,186,12144072,94.0
7,6,2020,America,Nicaragua,191,0,186,12144072,94.0
6,6,2020,America,Nicaragua,0,0,186,12144072,94.0
5,6,2020,America,Nicaragua,0,0,186,12144072,94.0
4,6,2020,America,Nicaragua,0,0,186,12144072,94.0
3,6,2020,America,Nicaragua,359,11,186,12144072,94.0
2,6,2020,America,Nicaragua,0,0,186,12144072,94.0
1,6,2020,America,Nicaragua,0,0,186,12144072,94.0
31,5,2020,America,Nicaragua,0,0,186,12144072,94.0
30,5,2020,America,Nicaragua,0,0,186,12144072,94.0
29,5,2020,America,Nicaragua,0,0,186,12144072,94.0
28,5,2020,America,Nicaragua,0,0,186,12144072,94.0
27,5,2020,America,Nicaragua,480,18,186,12144072,94.0
26,5,2020,America,Nicaragua,0,0,186,12144072,94.0
25,5,2020,America,Nicaragua,0,0,186,12144072,94.0
24,5,2020,America,Nicaragua,0,0,186,12144072,94.0
23,5,2020,America,Nicaragua,254,9,186,12144072,94.0
22,5,2020,America,Nicaragua,0,0,186,12144072,94.0
21,5,2020,America,Nicaragua,0,0,186,12144072,94.0
20,5,2020,America,Nicaragua,0,0,186,12144072,94.0
19,5,2020,America,Nicaragua,0,0,186,12144072,94.0
18,5,2020,America,Nicaragua,0,0,186,12144072,94.0
17,5,2020,America,Nicaragua,0,0,186,12144072,94.0
16,5,2020,America,Nicaragua,0,0,186,12144072,94.0
15,5,2020,America,Nicaragua,0,0,186,12144072,94.0
14,5,2020,America,Nicaragua,0,0,186,12144072,94.0
13,5,2020,America,Nicaragua,9,3,186,12144072,94.0
12,5,2020,America,Nicaragua,0,0,186,12144072,94.0
11,5,2020,America,Nicaragua,0,0,186,12144072,94.0
10,5,2020,America,Nicaragua,0,0,186,12144072,94.0
9,5,2020,America,Nicaragua,0,0,186,12144072,94.0
8,5,2020,America,Nicaragua,0,0,186,12144072,94.0
7,5,2020,America,Nicaragua,0,0,186,12144072,94.0
6,5,2020,America,Nicaragua,1,0,186,12144072,94.0
5,5,2020,America,Nicaragua,1,0,186,12144072,94.0
4,5,2020,America,Nicaragua,0,1,186,12144072,94.0
3,5,2020,America,Nicaragua,0,0,186,12144072,94.0
2,5,2020,America,Nicaragua,0,0,186,12144072,94.0
1,5,2020,America,Nicaragua,0,0,186,12144072,94.0
30,4,2020,America,Nicaragua,1,1,186,12144072,94.0
29,4,2020,America,Nicaragua,0,0,186,12144072,94.0
28,4,2020,America,Nicaragua,0,0,186,12144072,94.0
27,4,2020,America,Nicaragua,1,0,186,12144072,94.0
26,4,2020,America,Nicaragua,1,0,186,12144072,94.0
25,4,2020,America,Nicaragua,1,1,186,12144072,94.0
24,4,2020,America,Nicaragua,0,0,186,12144072,94.0
23,4,2020,America,Nicaragua,0,0,186,12144072,94.0
22,4,2020,America,Nicaragua,1,0,186,12144072,94.0
21,4,2020,America,Nicaragua,0,1,186,12144072,94.0
20,4,2020,America,Nicaragua,0,0,186,12144072,94.0
19,4,2020,America,Nicaragua,0,0,186,12144072,94.0
18,4,2020,America,Nicaragua,0,0,186,12144072,94.0
17,4,2020,America,Nicaragua,0,0,186,12144072,94.0
16,4,2020,America,Nicaragua,0,0,186,12144072,94.0
15,4,2020,America,Nicaragua,0,0,186,12144072,94.0
14,4,2020,America,Nicaragua,0,0,186,12144072,94.0
13,4,2020,America,Nicaragua,2,0,186,12144072,94.0
12,4,2020,America,Nicaragua,0,0,186,12144072,94.0
11,4,2020,America,Nicaragua,1,0,186,12144072,94.0
10,4,2020,America,Nicaragua,0,0,186,12144072,94.0
9,4,2020,America,Nicaragua,0,0,186,12144072,94.0
8,4,2020,America,Nicaragua,0,0,186,12144072,94.0
7,4,2020,America,Nicaragua,1,0,186,12144072,94.0
6,4,2020,America,Nicaragua,0,0,186,12144072,94.0
5,4,2020,America,Nicaragua,0,0,186,12144072,94.0
4,4,2020,America,Nicaragua,0,0,186,12144072,94.0
3,4,2020,America,Nicaragua,0,0,186,12144072,94.0
2,4,2020,America,Nicaragua,1,0,186,12144072,94.0
1,4,2020,America,Nicaragua,0,0,186,12144072,94.0
31,3,2020,America,Nicaragua,0,0,186,12144072,94.0
30,3,2020,America,Nicaragua,0,0,186,12144072,94.0
29,3,2020,America,Nicaragua,2,0,186,12144072,94.0
28,3,2020,America,Nicaragua,0,1,186,12144072,94.0
27,3,2020,America,Nicaragua,0,0,186,12144072,94.0
26,3,2020,America,Nicaragua,0,0,186,12144072,94.0
25,3,2020,America,Nicaragua,0,0,186,12144072,94.0
24,3,2020,America,Nicaragua,0,0,186,12144072,94.0
23,3,2020,America,Nicaragua,0,0,186,12144072,94.0
22,3,2020,America,Nicaragua,0,0,186,12144072,94.0
21,3,2020,America,Nicaragua,1,0,186,12144072,94.0
20,3,2020,America,Nicaragua,0,0,186,12144072,94.0
19,3,2020,America,Nicaragua,1,0,186,12144072,94.0
14,12,2020,Africa,Niger,59,0,31,7187711,26.0
13,12,2020,Africa,Niger,39,0,31,7187711,26.0
12,12,2020,Africa,Niger,34,0,31,7187711,26.0
11,12,2020,Africa,Niger,48,1,31,7187711,26.0
10,12,2020,Africa,Niger,91,0,31,7187711,26.0
9,12,2020,Africa,Niger,93,1,31,7187711,26.0
8,12,2020,Africa,Niger,38,1,31,7187711,26.0
7,12,2020,Africa,Niger,67,0,31,7187711,26.0
6,12,2020,Africa,Niger,63,0,31,7187711,26.0
5,12,2020,Africa,Niger,86,1,31,7187711,26.0
4,12,2020,Africa,Niger,0,0,31,7187711,26.0
3,12,2020,Africa,Niger,54,1,31,7187711,26.0
2,12,2020,Africa,Niger,38,3,31,7187711,26.0
1,12,2020,Africa,Niger,32,2,31,7187711,26.0
30,11,2020,Africa,Niger,32,0,31,7187711,26.0
29,11,2020,Africa,Niger,12,0,31,7187711,26.0
28,11,2020,Africa,Niger,29,0,31,7187711,26.0
27,11,2020,Africa,Niger,24,0,31,7187711,26.0
26,11,2020,Africa,Niger,13,0,31,7187711,26.0
25,11,2020,Africa,Niger,25,0,31,7187711,26.0
24,11,2020,Africa,Niger,13,0,31,7187711,26.0
23,11,2020,Africa,Niger,17,0,31,7187711,26.0
22,11,2020,Africa,Niger,11,0,31,7187711,26.0
21,11,2020,Africa,Niger,5,0,31,7187711,26.0
20,11,2020,Africa,Niger,4,0,31,7187711,26.0
19,11,2020,Africa,Niger,4,0,31,7187711,26.0
18,11,2020,Africa,Niger,11,0,31,7187711,26.0
17,11,2020,Africa,Niger,9,0,31,7187711,26.0
16,11,2020,Africa,Niger,6,0,31,7187711,26.0
15,11,2020,Africa,Niger,12,1,31,7187711,26.0
14,11,2020,Africa,Niger,7,0,31,7187711,26.0
13,11,2020,Africa,Niger,19,0,31,7187711,26.0
12,11,2020,Africa,Niger,7,0,31,7187711,26.0
11,11,2020,Africa,Niger,13,0,31,7187711,26.0
10,11,2020,Africa,Niger,0,0,31,7187711,26.0
9,11,2020,Africa,Niger,1,0,31,7187711,26.0
8,11,2020,Africa,Niger,12,0,31,7187711,26.0
7,11,2020,Africa,Niger,4,0,31,7187711,26.0
6,11,2020,Africa,Niger,1,0,31,7187711,26.0
5,11,2020,Africa,Niger,3,0,31,7187711,26.0
4,11,2020,Africa,Niger,0,0,31,7187711,26.0
3,11,2020,Africa,Niger,1,0,31,7187711,26.0
2,11,2020,Africa,Niger,1,0,31,7187711,26.0
1,11,2020,Africa,Niger,0,0,31,7187711,26.0
31,10,2020,Africa,Niger,1,0,31,7187711,26.0
30,10,2020,Africa,Niger,1,0,31,7187711,26.0
29,10,2020,Africa,Niger,0,0,31,7187711,26.0
28,10,2020,Africa,Niger,3,0,31,7187711,26.0
27,10,2020,Africa,Niger,0,0,31,7187711,26.0
26,10,2020,Africa,Niger,0,0,31,7187711,26.0
25,10,2020,Africa,Niger,0,0,31,7187711,26.0
24,10,2020,Africa,Niger,0,0,31,7187711,26.0
23,10,2020,Africa,Niger,1,0,31,7187711,26.0
22,10,2020,Africa,Niger,2,0,31,7187711,26.0
21,10,2020,Africa,Niger,1,0,31,7187711,26.0
20,10,2020,Africa,Niger,1,0,31,7187711,26.0
19,10,2020,Africa,Niger,1,0,31,7187711,26.0
18,10,2020,Africa,Niger,0,0,31,7187711,26.0
17,10,2020,Africa,Niger,2,0,31,7187711,26.0
16,10,2020,Africa,Niger,2,0,31,7187711,26.0
15,10,2020,Africa,Niger,2,0,31,7187711,26.0
14,10,2020,Africa,Niger,1,0,31,7187711,26.0
13,10,2020,Africa,Niger,1,0,31,7187711,26.0
12,10,2020,Africa,Niger,0,0,31,7187711,26.0
11,10,2020,Africa,Niger,0,0,31,7187711,26.0
10,10,2020,Africa,Niger,0,0,31,7187711,26.0
9,10,2020,Africa,Niger,1,0,31,7187711,26.0
8,10,2020,Africa,Niger,0,0,31,7187711,26.0
7,10,2020,Africa,Niger,0,0,31,7187711,26.0
6,10,2020,Africa,Niger,0,0,31,7187711,26.0
5,10,2020,Africa,Niger,0,0,31,7187711,26.0
4,10,2020,Africa,Niger,2,0,31,7187711,26.0
3,10,2020,Africa,Niger,1,0,31,7187711,26.0
2,10,2020,Africa,Niger,0,0,31,7187711,26.0
1,10,2020,Africa,Niger,1,0,31,7187711,26.0
30,9,2020,Africa,Niger,0,0,31,7187711,26.0
29,9,2020,Africa,Niger,0,0,31,7187711,26.0
28,9,2020,Africa,Niger,2,0,31,7187711,26.0
27,9,2020,Africa,Niger,0,0,31,7187711,26.0
26,9,2020,Africa,Niger,0,0,31,7187711,26.0
25,9,2020,Africa,Niger,1,0,31,7187711,26.0
24,9,2020,Africa,Niger,0,0,31,7187711,26.0
23,9,2020,Africa,Niger,4,0,31,7187711,26.0
22,9,2020,Africa,Niger,1,0,31,7187711,26.0
21,9,2020,Africa,Niger,6,0,31,7187711,26.0
20,9,2020,Africa,Niger,0,0,31,7187711,26.0
19,9,2020,Africa,Niger,2,0,31,7187711,26.0
18,9,2020,Africa,Niger,0,0,31,7187711,26.0
17,9,2020,Africa,Niger,0,0,31,7187711,26.0
16,9,2020,Africa,Niger,0,0,31,7187711,26.0
15,9,2020,Africa,Niger,0,0,31,7187711,26.0
14,9,2020,Africa,Niger,2,0,31,7187711,26.0
13,9,2020,Africa,Niger,0,0,31,7187711,26.0
12,9,2020,Africa,Niger,0,0,31,7187711,26.0
11,9,2020,Africa,Niger,0,0,31,7187711,26.0
10,9,2020,Africa,Niger,0,0,31,7187711,26.0
9,9,2020,Africa,Niger,0,0,31,7187711,26.0
8,9,2020,Africa,Niger,1,0,31,7187711,26.0
7,9,2020,Africa,Niger,0,0,31,7187711,26.0
6,9,2020,Africa,Niger,0,0,31,7187711,26.0
5,9,2020,Africa,Niger,0,0,31,7187711,26.0
4,9,2020,Africa,Niger,0,0,31,7187711,26.0
3,9,2020,Africa,Niger,1,0,31,7187711,26.0
2,9,2020,Africa,Niger,0,0,31,7187711,26.0
1,9,2020,Africa,Niger,0,0,31,7187711,26.0
31,8,2020,Africa,Niger,1,0,31,7187711,26.0
30,8,2020,Africa,Niger,0,0,31,7187711,26.0
29,8,2020,Africa,Niger,2,0,31,7187711,26.0
28,8,2020,Africa,Niger,0,0,31,7187711,26.0
27,8,2020,Africa,Niger,0,0,31,7187711,26.0
26,8,2020,Africa,Niger,1,0,31,7187711,26.0
25,8,2020,Africa,Niger,0,0,31,7187711,26.0
24,8,2020,Africa,Niger,0,0,31,7187711,26.0
23,8,2020,Africa,Niger,0,0,31,7187711,26.0
22,8,2020,Africa,Niger,3,0,31,7187711,26.0
21,8,2020,Africa,Niger,2,0,31,7187711,26.0
20,8,2020,Africa,Niger,0,0,31,7187711,26.0
19,8,2020,Africa,Niger,0,0,31,7187711,26.0
18,8,2020,Africa,Niger,0,0,31,7187711,26.0
17,8,2020,Africa,Niger,2,0,31,7187711,26.0
16,8,2020,Africa,Niger,0,0,31,7187711,26.0
15,8,2020,Africa,Niger,4,0,31,7187711,26.0
14,8,2020,Africa,Niger,0,0,31,7187711,26.0
13,8,2020,Africa,Niger,3,0,31,7187711,26.0
12,8,2020,Africa,Niger,0,0,31,7187711,26.0
11,8,2020,Africa,Niger,0,0,31,7187711,26.0
10,8,2020,Africa,Niger,1,0,31,7187711,26.0
9,8,2020,Africa,Niger,4,0,31,7187711,26.0
8,8,2020,Africa,Niger,0,0,31,7187711,26.0
7,8,2020,Africa,Niger,1,0,31,7187711,26.0
6,8,2020,Africa,Niger,0,0,31,7187711,26.0
5,8,2020,Africa,Niger,0,0,31,7187711,26.0
4,8,2020,Africa,Niger,5,0,31,7187711,26.0
3,8,2020,Africa,Niger,11,0,31,7187711,26.0
2,8,2020,Africa,Niger,2,0,31,7187711,26.0
1,8,2020,Africa,Niger,0,0,31,7187711,26.0
31,7,2020,Africa,Niger,0,0,31,7187711,26.0
30,7,2020,Africa,Niger,2,0,31,7187711,26.0
29,7,2020,Africa,Niger,0,0,31,7187711,26.0
28,7,2020,Africa,Niger,0,0,31,7187711,26.0
27,7,2020,Africa,Niger,8,0,31,7187711,26.0
26,7,2020,Africa,Niger,0,0,31,7187711,26.0
25,7,2020,Africa,Niger,0,0,31,7187711,26.0
24,7,2020,Africa,Niger,2,0,31,7187711,26.0
23,7,2020,Africa,Niger,9,0,31,7187711,26.0
22,7,2020,Africa,Niger,8,0,31,7187711,26.0
21,7,2020,Africa,Niger,1,0,31,7187711,26.0
20,7,2020,Africa,Niger,0,0,31,7187711,26.0
19,7,2020,Africa,Niger,2,0,31,7187711,26.0
18,7,2020,Africa,Niger,0,0,31,7187711,26.0
17,7,2020,Africa,Niger,2,0,31,7187711,26.0
